"","height","sex","country","year","weight","bmi"
"7368",160.58,"female","Australia",1980,59.42,23.05
"7369",166.79,"female","Australia",1980,68.8,24.73
"7370",159.8,"female","Australia",1980,54.38,21.3
"7371",164.45,"female","Australia",1980,50.59,18.7
"7372",167.25,"female","Australia",1980,78.66,28.12
"7373",149.6,"female","Australia",1980,57.49,25.69
"7374",157.61,"female","Australia",1980,77.45,31.18
"7375",155.05,"female","Australia",1980,57.98,24.12
"7376",155.69,"female","Australia",1980,65.68,27.1
"7377",176.86,"female","Australia",1980,66.51,21.26
"7378",174.06,"female","Australia",1980,51.85,17.11
"7379",170.88,"female","Australia",1980,55.65,19.06
"7380",162.27,"female","Australia",1980,78.09,29.66
"7381",174.07,"female","Australia",1980,61.8,20.39
"7382",155.81,"female","Australia",1980,71.14,29.3
"7383",149.93,"female","Australia",1980,47.87,21.29
"7384",142.1,"female","Australia",1980,70.04,34.69
"7385",166.81,"female","Australia",1980,59.39,21.34
"7386",165.36,"female","Australia",1980,60.48,22.12
"7387",159.08,"female","Australia",1980,57.37,22.67
"7388",168.79,"female","Australia",1980,61.37,21.54
"7389",165.4,"female","Australia",1980,63.65,23.27
"7390",162.78,"female","Australia",1980,47.06,17.76
"7391",174.75,"female","Australia",1980,55.09,18.04
"7392",176.01,"female","Australia",1980,65.89,21.27
"7393",172.99,"female","Australia",1980,60.95,20.37
"7394",169.61,"female","Australia",1980,62.9,21.86
"7395",157.48,"female","Australia",1980,59.42,23.96
"7396",163.2,"female","Australia",1980,72.5,27.22
"7397",164.74,"female","Australia",1980,62.02,22.85
"7398",166.22,"female","Australia",1980,61.32,22.19
"7399",173.56,"female","Australia",1980,67.95,22.56
"7400",154.31,"female","Australia",1980,81.79,34.35
"7401",154.79,"female","Australia",1980,66.69,27.84
"7402",164.62,"female","Australia",1980,72,26.57
"7403",153.92,"female","Australia",1980,54.88,23.17
"7404",173.56,"female","Australia",1980,62.64,20.79
"7405",163.8,"female","Australia",1980,57.75,21.52
"7406",144.64,"female","Australia",1980,69.71,33.32
"7407",163.27,"female","Australia",1980,63.24,23.72
"7408",166.68,"female","Australia",1980,67.53,24.31
"7409",159.23,"female","Australia",1980,85.12,33.57
"7410",155.47,"female","Australia",1980,56.33,23.3
"7411",165.18,"female","Australia",1980,66.77,24.47
"7412",174.37,"female","Australia",1980,53.13,17.47
"7413",161.44,"female","Australia",1980,55.7,21.37
"7414",173.51,"female","Australia",1980,71.54,23.76
"7415",175.72,"female","Australia",1980,61.28,19.85
"7416",155.49,"female","Australia",1980,65.04,26.9
"7417",171.65,"female","Australia",1980,55.83,18.95
"7418",164.26,"female","Australia",1980,60.88,22.56
"7419",166.95,"female","Australia",1980,53.49,19.19
"7420",178.4,"female","Australia",1980,67.12,21.09
"7421",172.52,"female","Australia",1980,54.11,18.18
"7422",161.42,"female","Australia",1980,59.25,22.74
"7423",153.69,"female","Australia",1980,58.28,24.67
"7424",167.84,"female","Australia",1980,63.34,22.48
"7425",169.08,"female","Australia",1980,58.53,20.47
"7426",174.29,"female","Australia",1980,50.84,16.73
"7427",175.93,"female","Australia",1980,64.41,20.81
"7428",166.72,"female","Australia",1980,68.58,24.67
"7429",166.35,"female","Australia",1980,76.4,27.61
"7430",168.43,"female","Australia",1980,49.48,17.44
"7431",173.3,"female","Australia",1980,74.28,24.73
"7432",166.35,"female","Australia",1980,53.17,19.21
"7433",162.13,"female","Australia",1980,60.39,22.97
"7434",157.08,"female","Australia",1980,51.56,20.9
"7435",165.18,"female","Australia",1980,75.18,27.55
"7436",164.96,"female","Australia",1980,63.2,23.23
"7437",165.08,"female","Australia",1980,61.63,22.62
"7438",162.09,"female","Australia",1980,65.77,25.03
"7439",160.59,"female","Australia",1980,86.62,33.59
"7440",172.11,"female","Australia",1980,56.34,19.02
"7441",163.99,"female","Australia",1980,65.86,24.49
"7442",176.91,"female","Australia",1980,62.84,20.08
"7443",159.14,"female","Australia",1980,63.47,25.06
"7444",151.08,"female","Australia",1980,71.61,31.37
"7445",163.87,"female","Australia",1980,63.75,23.74
"7446",172,"female","Australia",1980,61.32,20.73
"7447",163.92,"female","Australia",1980,64.72,24.09
"7448",153.1,"female","Australia",1980,55.85,23.83
"7449",160.66,"female","Australia",1980,78.16,30.28
"7450",164.78,"female","Australia",1980,78.03,28.74
"7451",174.98,"female","Australia",1980,55.13,18.01
"7452",173.61,"female","Australia",1980,45.72,15.17
"7453",171.24,"female","Australia",1980,78.82,26.88
"7454",168.66,"female","Australia",1980,66.24,23.29
"7455",158.9,"female","Australia",1980,49.88,19.75
"7456",171.24,"female","Australia",1980,55.01,18.76
"7457",174.33,"female","Australia",1980,53.13,17.48
"7458",170.71,"female","Australia",1980,63.13,21.66
"7459",174.01,"female","Australia",1980,59.63,19.69
"7460",167.39,"female","Australia",1980,73.85,26.36
"7461",172.81,"female","Australia",1980,78.05,26.13
"7462",175.73,"female","Australia",1980,69.84,22.62
"7463",157.73,"female","Australia",1980,61.82,24.85
"7464",176.61,"female","Australia",1980,71.63,22.97
"7465",170.89,"female","Australia",1980,55.56,19.02
"7466",170.43,"female","Australia",1980,56.4,19.42
"7467",165.64,"female","Australia",1980,62.21,22.67
"7468",157.83,"female","Australia",1980,60.4,24.25
"7469",155.59,"female","Australia",1980,55.32,22.85
"7470",167.38,"female","Australia",1980,65.2,23.27
"7471",163.98,"female","Australia",1980,56.61,21.05
"7472",173.16,"female","Australia",1980,71.78,23.94
"7473",164.96,"female","Australia",1980,58.97,21.67
"7474",162.26,"female","Australia",1980,58.89,22.37
"7475",176.55,"female","Australia",1980,61.45,19.71
"7476",163.07,"female","Australia",1980,73.74,27.73
"7477",159.96,"female","Australia",1980,67.27,26.29
"7478",170.18,"female","Australia",1980,65.14,22.49
"7479",176.49,"female","Australia",1980,70.84,22.74
"7480",157.67,"female","Australia",1980,52.65,21.18
"7481",163.01,"female","Australia",1980,71.88,27.05
"7482",162.46,"female","Australia",1980,62.08,23.52
"7483",165.33,"female","Australia",1980,49.56,18.13
"7484",167.59,"female","Australia",1980,56.93,20.27
"7485",170.62,"female","Australia",1980,58.85,20.21
"7486",173.03,"female","Australia",1980,75.1,25.08
"7487",159.54,"female","Australia",1980,44.78,17.59
"7488",164.97,"female","Australia",1980,59.01,21.68
"7489",171.06,"female","Australia",1980,53.68,18.35
"7490",160.57,"female","Australia",1980,64.32,24.95
"7491",168.54,"female","Australia",1980,62.16,21.88
"7492",178.32,"female","Australia",1980,71.1,22.36
"7493",154.89,"female","Australia",1980,70.54,29.4
"7494",170.58,"female","Australia",1980,68.14,23.42
"7495",164.53,"female","Australia",1980,77.48,28.62
"7496",157.48,"female","Australia",1980,52.68,21.24
"7497",167.08,"female","Australia",1980,57.75,20.69
"7498",164.7,"female","Australia",1980,70.31,25.92
"7499",157.31,"female","Australia",1980,56.97,23.02
"7500",165.23,"female","Australia",1980,51.23,18.77
"7501",169.52,"female","Australia",1980,65.02,22.63
"7502",163.58,"female","Australia",1980,69.02,25.79
"7503",178.72,"female","Australia",1980,57.55,18.02
"7504",176.94,"female","Australia",1980,38.79,12.39
"7505",159.38,"female","Australia",1980,52.54,20.69
"7506",175.54,"female","Australia",1980,51.18,16.61
"7507",174.65,"female","Australia",1980,56.51,18.52
"7508",160.17,"female","Australia",1980,58.63,22.85
"7509",176.99,"female","Australia",1980,70.57,22.53
"7510",177.72,"female","Australia",1980,49.73,15.75
"7511",169.83,"female","Australia",1980,56.73,19.67
"7512",171.85,"female","Australia",1980,55.63,18.84
"7513",157.39,"female","Australia",1980,74.32,30
"7514",179.23,"female","Australia",1980,49.14,15.3
"7515",160.57,"female","Australia",1980,48.68,18.88
"7516",162.34,"female","Australia",1980,70.96,26.92
"7517",168.96,"female","Australia",1980,62.29,21.82
"7518",165.86,"female","Australia",1980,56.98,20.71
"7519",177.85,"female","Australia",1980,55.78,17.63
"7520",159.5,"female","Australia",1980,39.72,15.61
"7521",161,"female","Australia",1980,64.34,24.82
"7522",167.08,"female","Australia",1980,60.78,21.77
"7523",169.36,"female","Australia",1980,71.52,24.93
"7524",187.31,"female","Australia",1980,57.9,16.5
"7525",155.21,"female","Australia",1980,70.7,29.35
"7526",173.56,"female","Australia",1980,64.18,21.31
"7527",171.83,"female","Australia",1980,68.39,23.16
"7528",173.45,"female","Australia",1980,46.52,15.46
"7529",155.45,"female","Australia",1980,70.55,29.2
"7530",167.84,"female","Australia",1980,68.75,24.4
"7531",161.32,"female","Australia",1980,73.32,28.18
"7532",151.77,"female","Australia",1980,61.52,26.71
"7533",158.23,"female","Australia",1980,52.65,21.03
"7534",157.16,"female","Australia",1980,60.78,24.61
"7535",177.51,"female","Australia",1980,68.51,21.74
"7536",159.71,"female","Australia",1980,69.6,27.29
"7537",171.9,"female","Australia",1980,73.46,24.86
"7538",169.68,"female","Australia",1980,61.43,21.34
"7539",159.05,"female","Australia",1980,75.61,29.89
"7540",169.16,"female","Australia",1980,55.2,19.29
"7541",169.3,"female","Australia",1980,38.9,13.57
"7542",156.33,"female","Australia",1980,63.97,26.18
"7543",170.58,"female","Australia",1980,61.69,21.2
"7544",165.04,"female","Australia",1980,50.76,18.64
"7545",163.26,"female","Australia",1980,63.19,23.71
"7546",158.36,"female","Australia",1980,51.34,20.47
"7547",163.76,"female","Australia",1980,54.8,20.43
"7548",156.85,"female","Australia",1980,74.06,30.11
"7549",164.9,"female","Australia",1980,35.64,13.11
"7550",164.07,"female","Australia",1980,64.76,24.06
"7551",163.22,"female","Australia",1980,58.06,21.79
"7552",173.53,"female","Australia",1980,56.64,18.81
"7553",160.38,"female","Australia",1980,63.13,24.54
"7554",164.08,"female","Australia",1980,57.84,21.48
"7555",171.64,"female","Australia",1980,57.4,19.48
"7556",175.11,"female","Australia",1980,50.04,16.32
"7557",164.29,"female","Australia",1980,75.79,28.08
"7558",165.58,"female","Australia",1980,69.8,25.46
"7559",173.42,"female","Australia",1980,51.06,16.98
"7560",167.51,"female","Australia",1980,59.3,21.13
"7561",167.6,"female","Australia",1980,67.68,24.1
"7562",163.11,"female","Australia",1980,57.14,21.48
"7563",165.84,"female","Australia",1980,62.39,22.68
"7564",165.13,"female","Australia",1980,63.01,23.11
"7565",169.45,"female","Australia",1980,76.06,26.49
"7566",163.98,"female","Australia",1980,55.23,20.54
"7567",162.75,"female","Australia",1980,68.61,25.9
"7568",164.51,"female","Australia",1980,56.88,21.02
"7569",161.59,"female","Australia",1980,59.62,22.83
"7570",176.83,"female","Australia",1980,61.57,19.69
"7571",157.04,"female","Australia",1980,64.69,26.23
"7572",174.28,"female","Australia",1980,62.92,20.72
"7573",165,"female","Australia",1980,57.85,21.25
"7574",149.74,"female","Australia",1980,61.89,27.6
"7575",160.94,"female","Australia",1980,64.18,24.78
"7576",173.85,"female","Australia",1980,65.6,21.7
"7577",155.27,"female","Australia",1980,50.44,20.92
"7578",166.09,"female","Australia",1980,60.1,21.79
"7579",155.76,"female","Australia",1980,77.53,31.96
"7580",165.7,"female","Australia",1980,57.1,20.8
"7581",172.85,"female","Australia",1980,62.45,20.9
"7582",163.52,"female","Australia",1980,70.58,26.4
"7583",172.34,"female","Australia",1980,51.48,17.33
"7584",170.61,"female","Australia",1980,50.63,17.39
"7585",174.26,"female","Australia",1980,72.09,23.74
"7586",175.2,"female","Australia",1980,67.42,21.96
"7587",172.67,"female","Australia",1980,52.48,17.6
"7588",168.04,"female","Australia",1980,74.74,26.47
"7589",165.55,"female","Australia",1980,70.69,25.79
"7590",166.12,"female","Australia",1980,77.08,27.93
"7591",167.84,"female","Australia",1980,51.57,18.31
"7592",158.25,"female","Australia",1980,70.98,28.34
"7593",160.57,"female","Australia",1980,62.85,24.38
"7594",161.3,"female","Australia",1980,45.51,17.49
"7595",161.1,"female","Australia",1980,54.71,21.08
"7596",162.94,"female","Australia",1980,68.37,25.75
"7597",164.66,"female","Australia",1980,68.61,25.31
"7598",159.05,"female","Australia",1980,49.29,19.48
"7599",148.12,"female","Australia",1980,62.11,28.31
"7600",180.39,"female","Australia",1980,45.93,14.11
"7601",158.88,"female","Australia",1980,69.63,27.58
"7602",172.84,"female","Australia",1980,66.24,22.18
"7603",160.39,"female","Australia",1980,77.06,29.95
"7604",168.87,"female","Australia",1980,59.74,20.95
"7605",164.04,"female","Australia",1980,66.31,24.64
"7606",169.64,"female","Australia",1980,56.06,19.48
"7607",151.05,"female","Australia",1980,53.53,23.46
"7608",166.88,"female","Australia",1980,70.45,25.3
"7609",163.95,"female","Australia",1980,69.96,26.03
"7610",175.61,"female","Australia",1980,64.85,21.03
"7611",162.57,"female","Australia",1980,65.94,24.95
"7612",162.13,"female","Australia",1980,64.73,24.62
"7613",151.12,"female","Australia",1980,65.53,28.69
"7614",166.33,"female","Australia",1980,63.63,23
"7615",169.78,"female","Australia",1980,50.63,17.56
"7616",163.3,"female","Australia",1980,44.75,16.78
"7617",160.65,"female","Australia",1980,50.64,19.62
"7618",167.81,"female","Australia",1980,72.75,25.83
"7619",156,"female","Australia",1980,52.35,21.51
"7620",167.47,"female","Australia",1980,67.17,23.95
"7621",172.76,"female","Australia",1980,68.88,23.08
"7622",163.83,"female","Australia",1980,63.59,23.69
"7623",162.13,"female","Australia",1980,64.79,24.65
"7624",162.43,"female","Australia",1980,67.61,25.62
"7625",168.77,"female","Australia",1980,75.65,26.56
"7626",155.42,"female","Australia",1980,61.98,25.66
"7627",158.69,"female","Australia",1980,59.34,23.56
"7628",153.75,"female","Australia",1980,56.63,23.96
"7629",163.05,"female","Australia",1980,70.09,26.36
"7630",164.79,"female","Australia",1980,62.89,23.16
"7631",165.73,"female","Australia",1980,71.38,25.99
"7632",163.81,"female","Australia",1980,50.35,18.77
"7633",151.2,"female","Australia",1980,58.07,25.4
"7634",155.39,"female","Australia",1980,59.84,24.78
"7635",162.83,"female","Australia",1980,66.36,25.03
"7636",167.17,"female","Australia",1980,67.64,24.2
"7637",166.51,"female","Australia",1980,60.14,21.69
"7638",157.12,"female","Australia",1980,63.95,25.91
"7639",172.83,"female","Australia",1980,52.02,17.42
"7640",165.42,"female","Australia",1980,79.52,29.06
"7641",162.43,"female","Australia",1980,59.77,22.65
"7642",167.12,"female","Australia",1980,61.15,21.9
"7643",171.55,"female","Australia",1980,58.96,20.03
"7644",169.65,"female","Australia",1980,53.44,18.57
"7645",162.07,"female","Australia",1980,69.49,26.45
"7646",156.12,"female","Australia",1980,46.34,19.01
"7647",171.63,"female","Australia",1980,59.25,20.11
"7648",157.15,"female","Australia",1980,63.08,25.54
"7649",159.87,"female","Australia",1980,49.34,19.3
"7650",173.77,"female","Australia",1980,71.21,23.58
"7651",161.08,"female","Australia",1980,57.84,22.29
"7652",163.14,"female","Australia",1980,67.69,25.43
"7653",168.67,"female","Australia",1980,46.33,16.29
"7654",175.21,"female","Australia",1980,59.6,19.41
"7655",157.61,"female","Australia",1980,62.58,25.19
"7656",170.72,"female","Australia",1980,50.36,17.28
"7657",164.86,"female","Australia",1980,69.93,25.73
"7658",175.87,"female","Australia",1980,64.35,20.81
"7659",172.37,"female","Australia",1980,61.18,20.59
"7660",164.73,"female","Australia",1980,63.54,23.41
"7661",159.35,"female","Australia",1980,61.54,24.23
"7662",155.23,"female","Australia",1980,67.78,28.13
"7663",157.41,"female","Australia",1980,63.57,25.65
"7664",161.72,"female","Australia",1980,75.26,28.78
"7665",155.91,"female","Australia",1980,58.41,24.03
"7666",163.99,"female","Australia",1980,69.54,25.86
"7667",161.01,"female","Australia",1980,63.22,24.38
"7668",180.09,"female","Australia",1980,80.63,24.86
"7669",173.43,"female","Australia",1980,62.24,20.69
"7670",168.94,"female","Australia",1980,63.11,22.11
"7671",160.84,"female","Australia",1980,58.96,22.79
"7672",180.39,"female","Australia",1980,44.01,13.53
"7673",162.96,"female","Australia",1980,44.99,16.94
"7674",164.8,"female","Australia",1980,60.83,22.4
"7675",150.43,"female","Australia",1980,62.79,27.75
"7676",173.39,"female","Australia",1980,56.05,18.64
"7677",164.66,"female","Australia",1980,67.31,24.82
"7678",157.37,"female","Australia",1980,73.74,29.77
"7679",165.02,"female","Australia",1980,76.77,28.19
"7680",173.26,"female","Australia",1980,43.21,14.4
"7681",165.7,"female","Australia",1980,68.98,25.12
"7682",167.38,"female","Australia",1980,70.16,25.04
"7683",173.12,"female","Australia",1980,67.97,22.68
"7684",158.12,"female","Australia",1980,71.72,28.69
"7685",163.19,"female","Australia",1980,60.73,22.8
"7686",170.32,"female","Australia",1980,59.52,20.52
"7687",154.49,"female","Australia",1980,70.79,29.66
"7688",174.17,"female","Australia",1980,56.17,18.52
"7689",156.9,"female","Australia",1980,69.7,28.31
"7690",167.12,"female","Australia",1980,55.09,19.72
"7691",166.43,"female","Australia",1980,56.94,20.56
"7692",160.57,"female","Australia",1980,55.97,21.71
"7693",166.72,"female","Australia",1980,69.61,25.04
"7694",163.62,"female","Australia",1980,61.48,22.97
"7695",171.87,"female","Australia",1980,66.64,22.56
"7696",154.87,"female","Australia",1980,82.48,34.39
"7697",174.93,"female","Australia",1980,53.43,17.46
"7698",163.16,"female","Australia",1980,73.44,27.59
"7699",159.45,"female","Australia",1980,67.38,26.5
"7700",157.01,"female","Australia",1980,62.13,25.2
"7701",173.28,"female","Australia",1980,51.82,17.26
"7702",153.4,"female","Australia",1980,86.53,36.77
"7703",166.13,"female","Australia",1980,47.7,17.28
"7704",160.56,"female","Australia",1980,55.41,21.49
"7705",159.25,"female","Australia",1980,71.71,28.28
"7706",163.86,"female","Australia",1980,48.61,18.1
"7707",165.53,"female","Australia",1980,65.79,24.01
